KEY,TICKER,DATE,TIME,CLOSE
1001,CHMF,2024-05-27,18:00:00,1759.735974500729
1002,CHMF,2024-05-27,20:00:00,1759.735974500729
1003,CHMF,2024-05-27,21:00:00,1759.735974500729
1004,CHMF,2024-05-27,22:00:00,1759.735974500729
1005,CHMF,2024-05-27,23:00:00,1759.735974500729
1006,CHMF,2024-05-28,10:00:00,1759.735974500729
1007,CHMF,2024-05-28,11:00:00,1759.735974500729
1008,CHMF,2024-05-28,12:00:00,1759.735974500729
1009,CHMF,2024-05-28,13:00:00,1759.735974500729
1010,CHMF,2024-05-28,14:00:00,1759.735974500729
1011,CHMF,2024-05-28,15:00:00,1759.735974500729
1012,CHMF,2024-05-28,16:00:00,1759.735974500729
1013,CHMF,2024-05-28,17:00:00,1759.735974500729
1014,CHMF,2024-05-28,18:00:00,1759.735974500729
1015,CHMF,2024-05-28,20:00:00,1759.735974500729
1016,CHMF,2024-05-28,21:00:00,1759.735974500729
1017,CHMF,2024-05-28,22:00:00,1759.735974500729
1018,CHMF,2024-05-28,23:00:00,1759.735974500729
1019,CHMF,2024-05-29,10:00:00,1759.735974500729
1020,CHMF,2024-05-29,11:00:00,1759.735974500729
1021,CHMF,2024-05-29,12:00:00,1759.735974500729
1022,CHMF,2024-05-29,13:00:00,1759.735974500729
1023,CHMF,2024-05-29,14:00:00,1759.735974500729
1024,CHMF,2024-05-29,15:00:00,1759.735974500729
1025,CHMF,2024-05-29,16:00:00,1759.735974500729
1026,CHMF,2024-05-29,17:00:00,1759.735974500729
1027,CHMF,2024-05-29,18:00:00,1759.735974500729
1028,CHMF,2024-05-29,20:00:00,1759.735974500729
1029,CHMF,2024-05-29,21:00:00,1759.735974500729
1030,CHMF,2024-05-29,22:00:00,1759.735974500729
1031,CHMF,2024-05-29,23:00:00,1759.735974500729
1032,CHMF,2024-05-30,10:00:00,1759.735974500729
1033,CHMF,2024-05-30,11:00:00,1759.735974500729
1034,CHMF,2024-05-30,12:00:00,1759.735974500729
1035,CHMF,2024-05-30,13:00:00,1759.735974500729
1036,CHMF,2024-05-30,14:00:00,1759.735974500729
1037,CHMF,2024-05-30,15:00:00,1759.735974500729
1038,CHMF,2024-05-30,16:00:00,1759.735974500729
1039,CHMF,2024-05-30,17:00:00,1759.735974500729
1040,CHMF,2024-05-30,18:00:00,1759.735974500729
1041,CHMF,2024-05-30,20:00:00,1759.735974500729
1042,CHMF,2024-05-30,21:00:00,1759.735974500729
1043,CHMF,2024-05-30,22:00:00,1759.735974500729
1044,CHMF,2024-05-30,23:00:00,1759.735974500729
1045,CHMF,2024-05-31,10:00:00,1759.735974500729
1046,CHMF,2024-05-31,11:00:00,1759.735974500729
1047,CHMF,2024-05-31,12:00:00,1759.735974500729
1048,CHMF,2024-05-31,13:00:00,1759.735974500729
1049,CHMF,2024-05-31,14:00:00,1759.735974500729
1050,CHMF,2024-05-31,15:00:00,1759.735974500729
1051,CHMF,2024-05-31,16:00:00,1759.735974500729
1052,CHMF,2024-05-31,17:00:00,1759.735974500729
1053,CHMF,2024-05-31,18:00:00,1759.735974500729
1054,CHMF,2024-05-31,20:00:00,1759.735974500729
1055,CHMF,2024-05-31,21:00:00,1759.735974500729
1056,CHMF,2024-05-31,22:00:00,1759.735974500729
1057,CHMF,2024-05-31,23:00:00,1759.735974500729
1058,CHMF,2024-06-03,10:00:00,1759.735974500729
1059,CHMF,2024-06-03,11:00:00,1759.735974500729
1060,CHMF,2024-06-03,12:00:00,1759.735974500729
1061,CHMF,2024-06-03,13:00:00,1759.735974500729
1062,CHMF,2024-06-03,14:00:00,1759.735974500729
1063,CHMF,2024-06-03,15:00:00,1759.735974500729
1064,CHMF,2024-06-03,16:00:00,1759.735974500729
1065,CHMF,2024-06-03,17:00:00,1759.735974500729
1066,CHMF,2024-06-03,18:00:00,1759.735974500729
1067,CHMF,2024-06-03,20:00:00,1759.735974500729
1068,CHMF,2024-06-03,21:00:00,1759.735974500729
1069,CHMF,2024-06-03,22:00:00,1759.735974500729
1070,CHMF,2024-06-03,23:00:00,1759.735974500729
1071,CHMF,2024-06-04,10:00:00,1759.735974500729
1072,CHMF,2024-06-04,11:00:00,1759.735974500729
1073,CHMF,2024-06-04,12:00:00,1759.735974500729
1074,CHMF,2024-06-04,13:00:00,1759.735974500729
1075,CHMF,2024-06-04,14:00:00,1759.735974500729
1076,CHMF,2024-06-04,15:00:00,1759.735974500729
1077,CHMF,2024-06-04,16:00:00,1759.735974500729
1078,CHMF,2024-06-04,17:00:00,1759.735974500729
1079,CHMF,2024-06-04,18:00:00,1759.735974500729
1080,CHMF,2024-06-04,20:00:00,1759.735974500729
1081,CHMF,2024-06-04,21:00:00,1759.735974500729
1082,CHMF,2024-06-04,22:00:00,1759.735974500729
1083,CHMF,2024-06-04,23:00:00,1759.735974500729
1084,CHMF,2024-06-05,10:00:00,1759.735974500729
1085,CHMF,2024-06-05,11:00:00,1759.735974500729
1086,CHMF,2024-06-05,12:00:00,1759.735974500729
1087,CHMF,2024-06-05,13:00:00,1759.735974500729
1088,CHMF,2024-06-05,14:00:00,1759.735974500729
1089,CHMF,2024-06-05,15:00:00,1759.735974500729
1090,CHMF,2024-06-05,16:00:00,1759.735974500729
1091,CHMF,2024-06-05,17:00:00,1759.735974500729
1092,CHMF,2024-06-05,18:00:00,1759.735974500729
1093,CHMF,2024-06-05,20:00:00,1759.735974500729
1094,CHMF,2024-06-05,21:00:00,1759.735974500729
1095,CHMF,2024-06-05,22:00:00,1759.735974500729
1096,CHMF,2024-06-05,23:00:00,1759.735974500729
1097,CHMF,2024-06-06,10:00:00,1759.735974500729
1098,CHMF,2024-06-06,11:00:00,1759.735974500729
1099,CHMF,2024-06-06,12:00:00,1759.735974500729
1100,CHMF,2024-06-06,13:00:00,1759.735974500729
1101,CHMF,2024-06-06,14:00:00,1759.735974500729
1102,CHMF,2024-06-06,15:00:00,1759.735974500729
1103,CHMF,2024-06-06,16:00:00,1759.735974500729
1104,CHMF,2024-06-06,17:00:00,1759.735974500729
1105,CHMF,2024-06-06,18:00:00,1759.735974500729
1106,CHMF,2024-06-06,20:00:00,1759.735974500729
1107,CHMF,2024-06-06,21:00:00,1759.735974500729
1108,CHMF,2024-06-06,22:00:00,1759.735974500729
1109,CHMF,2024-06-06,23:00:00,1759.735974500729
1110,MTSS,2024-05-13,10:00:00,295.752991100101
1111,MTSS,2024-05-13,11:00:00,295.752991100101
1112,MTSS,2024-05-13,12:00:00,295.752991100101
1113,MTSS,2024-05-13,13:00:00,295.752991100101
1114,MTSS,2024-05-13,14:00:00,295.752991100101
1115,MTSS,2024-05-13,15:00:00,295.752991100101
1116,MTSS,2024-05-13,16:00:00,295.752991100101
1117,MTSS,2024-05-13,17:00:00,295.752991100101
1118,MTSS,2024-05-13,18:00:00,295.752991100101
1119,MTSS,2024-05-13,20:00:00,295.752991100101
1120,MTSS,2024-05-13,21:00:00,295.752991100101
1121,MTSS,2024-05-13,22:00:00,295.752991100101
1122,MTSS,2024-05-13,23:00:00,295.752991100101
1123,MTSS,2024-05-14,10:00:00,295.752991100101
1124,MTSS,2024-05-14,11:00:00,295.752991100101
1125,MTSS,2024-05-14,12:00:00,295.752991100101
1126,MTSS,2024-05-14,13:00:00,295.752991100101
1127,MTSS,2024-05-14,14:00:00,295.752991100101
1128,MTSS,2024-05-14,15:00:00,295.752991100101
1129,MTSS,2024-05-14,16:00:00,295.752991100101
1130,MTSS,2024-05-14,17:00:00,295.752991100101
1131,MTSS,2024-05-14,18:00:00,295.752991100101
1132,MTSS,2024-05-14,20:00:00,295.752991100101
1133,MTSS,2024-05-14,21:00:00,295.752991100101
1134,MTSS,2024-05-14,22:00:00,295.752991100101
1135,MTSS,2024-05-14,23:00:00,295.752991100101
1136,MTSS,2024-05-15,10:00:00,295.752991100101
1137,MTSS,2024-05-15,11:00:00,295.752991100101
1138,MTSS,2024-05-15,12:00:00,295.752991100101
1139,MTSS,2024-05-15,13:00:00,295.752991100101
1140,MTSS,2024-05-15,14:00:00,295.752991100101
1141,MTSS,2024-05-15,15:00:00,295.752991100101
1142,MTSS,2024-05-15,16:00:00,295.752991100101
1143,MTSS,2024-05-15,17:00:00,295.752991100101
1144,MTSS,2024-05-15,18:00:00,295.752991100101
1145,MTSS,2024-05-15,20:00:00,295.752991100101
1146,MTSS,2024-05-15,21:00:00,295.752991100101
1147,MTSS,2024-05-15,22:00:00,295.752991100101
1148,MTSS,2024-05-16,10:00:00,295.752991100101
1149,MTSS,2024-05-16,11:00:00,295.752991100101
1150,MTSS,2024-05-16,12:00:00,295.752991100101
1151,MTSS,2024-05-16,13:00:00,295.752991100101
1152,MTSS,2024-05-16,14:00:00,295.752991100101
1153,MTSS,2024-05-16,15:00:00,295.752991100101
1154,MTSS,2024-05-16,16:00:00,295.752991100101
1155,MTSS,2024-05-16,17:00:00,295.752991100101
1156,MTSS,2024-05-16,18:00:00,295.752991100101
1157,MTSS,2024-05-16,20:00:00,295.752991100101
1158,MTSS,2024-05-16,21:00:00,295.752991100101
1159,MTSS,2024-05-16,22:00:00,295.752991100101
1160,MTSS,2024-05-16,23:00:00,295.752991100101
1161,MTSS,2024-05-17,10:00:00,295.752991100101
1162,MTSS,2024-05-17,11:00:00,295.752991100101
1163,MTSS,2024-05-17,12:00:00,295.752991100101
1164,MTSS,2024-05-17,13:00:00,295.752991100101
1165,MTSS,2024-05-17,14:00:00,295.752991100101
1166,MTSS,2024-05-17,15:00:00,295.752991100101
1167,MTSS,2024-05-17,16:00:00,295.752991100101
1168,MTSS,2024-05-17,17:00:00,295.752991100101
1169,MTSS,2024-05-17,18:00:00,295.752991100101
1170,MTSS,2024-05-17,20:00:00,295.752991100101
1171,MTSS,2024-05-17,22:00:00,295.752991100101
1172,MTSS,2024-05-17,23:00:00,295.752991100101
1173,MTSS,2024-05-20,10:00:00,295.752991100101
1174,MTSS,2024-05-20,11:00:00,295.752991100101
1175,MTSS,2024-05-20,12:00:00,295.752991100101
1176,MTSS,2024-05-20,13:00:00,295.752991100101
1177,MTSS,2024-05-20,14:00:00,295.752991100101
1178,MTSS,2024-05-20,15:00:00,295.752991100101
1179,MTSS,2024-05-20,16:00:00,295.752991100101
1180,MTSS,2024-05-20,17:00:00,295.752991100101
1181,MTSS,2024-05-20,18:00:00,295.752991100101
1182,MTSS,2024-05-20,20:00:00,295.752991100101
1183,MTSS,2024-05-20,21:00:00,295.752991100101
1184,MTSS,2024-05-20,22:00:00,295.752991100101
1185,MTSS,2024-05-20,23:00:00,295.752991100101
1186,MTSS,2024-05-21,10:00:00,295.752991100101
1187,MTSS,2024-05-21,11:00:00,295.752991100101
1188,MTSS,2024-05-21,12:00:00,295.752991100101
1189,MTSS,2024-05-21,13:00:00,295.752991100101
1190,MTSS,2024-05-21,14:00:00,295.752991100101
1191,MTSS,2024-05-21,15:00:00,295.752991100101
1192,MTSS,2024-05-21,16:00:00,295.752991100101
1193,MTSS,2024-05-21,17:00:00,295.752991100101
1194,MTSS,2024-05-21,18:00:00,295.752991100101
1195,MTSS,2024-05-21,20:00:00,295.752991100101
1196,MTSS,2024-05-21,21:00:00,295.752991100101
1197,MTSS,2024-05-21,22:00:00,295.752991100101
1198,MTSS,2024-05-21,23:00:00,295.752991100101
1199,MTSS,2024-05-22,10:00:00,295.752991100101
1200,MTSS,2024-05-22,11:00:00,295.752991100101
1201,MTSS,2024-05-22,12:00:00,295.752991100101
1202,MTSS,2024-05-22,13:00:00,295.752991100101
1203,MTSS,2024-05-22,14:00:00,295.752991100101
1204,MTSS,2024-05-22,15:00:00,295.752991100101
1205,MTSS,2024-05-22,16:00:00,295.752991100101
1206,MTSS,2024-05-22,17:00:00,295.752991100101
1207,MTSS,2024-05-22,18:00:00,295.752991100101
1208,MTSS,2024-05-22,20:00:00,295.752991100101
1209,MTSS,2024-05-22,21:00:00,295.752991100101
1210,MTSS,2024-05-22,22:00:00,295.752991100101
1211,MTSS,2024-05-22,23:00:00,295.752991100101
1212,MTSS,2024-05-23,10:00:00,295.752991100101
1213,MTSS,2024-05-23,11:00:00,295.752991100101
1214,MTSS,2024-05-23,12:00:00,295.752991100101
1215,MTSS,2024-05-23,13:00:00,295.752991100101
1216,MTSS,2024-05-23,14:00:00,295.752991100101
1217,MTSS,2024-05-23,15:00:00,295.752991100101
1218,MTSS,2024-05-23,16:00:00,295.752991100101
1219,MTSS,2024-05-23,17:00:00,295.752991100101
1220,MTSS,2024-05-23,18:00:00,295.752991100101
1221,MTSS,2024-05-23,20:00:00,295.752991100101
1222,MTSS,2024-05-23,21:00:00,295.752991100101
1223,MTSS,2024-05-23,22:00:00,295.752991100101
1224,MTSS,2024-05-23,23:00:00,295.752991100101
1225,MTSS,2024-05-24,10:00:00,295.752991100101
1226,MTSS,2024-05-24,11:00:00,295.752991100101
1227,MTSS,2024-05-24,12:00:00,295.752991100101
1228,MTSS,2024-05-24,13:00:00,295.752991100101
1229,MTSS,2024-05-24,14:00:00,295.752991100101
1230,MTSS,2024-05-24,15:00:00,295.752991100101
1231,MTSS,2024-05-24,16:00:00,295.752991100101
1232,MTSS,2024-05-24,17:00:00,295.752991100101
1233,MTSS,2024-05-24,18:00:00,295.752991100101
1234,MTSS,2024-05-24,20:00:00,295.752991100101
1235,MTSS,2024-05-24,21:00:00,295.752991100101
1236,MTSS,2024-05-24,22:00:00,295.752991100101
1237,MTSS,2024-05-24,23:00:00,295.752991100101
1238,MTSS,2024-05-27,10:00:00,295.752991100101
1239,MTSS,2024-05-27,11:00:00,295.752991100101
1240,MTSS,2024-05-27,12:00:00,295.752991100101
1241,MTSS,2024-05-27,13:00:00,295.752991100101
1242,MTSS,2024-05-27,14:00:00,295.752991100101
1243,MTSS,2024-05-27,15:00:00,295.752991100101
1244,MTSS,2024-05-27,16:00:00,295.752991100101
1245,MTSS,2024-05-27,17:00:00,295.752991100101
1246,MTSS,2024-05-27,18:00:00,295.752991100101
1247,MTSS,2024-05-27,20:00:00,295.752991100101
1248,MTSS,2024-05-27,21:00:00,295.752991100101
1249,MTSS,2024-05-27,22:00:00,295.752991100101
1250,MTSS,2024-05-27,23:00:00,295.752991100101
1251,MTSS,2024-05-28,10:00:00,295.752991100101
1252,MTSS,2024-05-28,11:00:00,295.752991100101
1253,MTSS,2024-05-28,12:00:00,295.752991100101
1254,MTSS,2024-05-28,13:00:00,295.752991100101
1255,MTSS,2024-05-28,14:00:00,295.752991100101
1256,MTSS,2024-05-28,15:00:00,295.752991100101
1257,MTSS,2024-05-28,16:00:00,295.752991100101
1258,MTSS,2024-05-28,17:00:00,295.752991100101
1259,MTSS,2024-05-28,18:00:00,295.752991100101
1260,MTSS,2024-05-28,20:00:00,295.752991100101
1261,MTSS,2024-05-28,21:00:00,295.752991100101
1262,MTSS,2024-05-28,22:00:00,295.752991100101
1263,MTSS,2024-05-28,23:00:00,295.752991100101
1264,MTSS,2024-05-29,10:00:00,295.752991100101
1265,MTSS,2024-05-29,11:00:00,295.752991100101
1266,MTSS,2024-05-29,12:00:00,295.752991100101
1267,MTSS,2024-05-29,13:00:00,295.752991100101
1268,MTSS,2024-05-29,14:00:00,295.752991100101
1269,MTSS,2024-05-29,15:00:00,295.752991100101
1270,MTSS,2024-05-29,16:00:00,295.752991100101
1271,MTSS,2024-05-29,17:00:00,295.752991100101
1272,MTSS,2024-05-29,18:00:00,295.752991100101
1273,MTSS,2024-05-29,20:00:00,295.752991100101
1274,MTSS,2024-05-29,21:00:00,295.752991100101
1275,MTSS,2024-05-29,22:00:00,295.752991100101
1276,MTSS,2024-05-29,23:00:00,295.752991100101
1277,MTSS,2024-05-30,10:00:00,295.752991100101
1278,MTSS,2024-05-30,11:00:00,295.752991100101
1279,MTSS,2024-05-30,12:00:00,295.752991100101
1280,MTSS,2024-05-30,13:00:00,295.752991100101
1281,MTSS,2024-05-30,14:00:00,295.752991100101
1282,MTSS,2024-05-30,15:00:00,295.752991100101
1283,MTSS,2024-05-30,16:00:00,295.752991100101
1284,MTSS,2024-05-30,17:00:00,295.752991100101
1285,MTSS,2024-05-30,18:00:00,295.752991100101
1286,MTSS,2024-05-30,20:00:00,295.752991100101
1287,MTSS,2024-05-30,21:00:00,295.752991100101
1288,MTSS,2024-05-30,22:00:00,295.752991100101
1289,MTSS,2024-05-30,23:00:00,295.752991100101
1290,MTSS,2024-05-31,10:00:00,295.752991100101
1291,MTSS,2024-05-31,11:00:00,295.752991100101
1292,MTSS,2024-05-31,12:00:00,295.752991100101
1293,MTSS,2024-05-31,13:00:00,295.752991100101
1294,MTSS,2024-05-31,14:00:00,295.752991100101
1295,MTSS,2024-05-31,15:00:00,295.752991100101
1296,MTSS,2024-05-31,16:00:00,295.752991100101
1297,MTSS,2024-05-31,17:00:00,295.752991100101
1298,MTSS,2024-05-31,18:00:00,295.752991100101
1299,MTSS,2024-05-31,20:00:00,295.752991100101
1300,MTSS,2024-05-31,21:00:00,295.752991100101
1301,MTSS,2024-05-31,22:00:00,295.752991100101
1302,MTSS,2024-05-31,23:00:00,295.752991100101
1303,MTSS,2024-06-03,10:00:00,295.752991100101
1304,MTSS,2024-06-03,11:00:00,295.752991100101
1305,MTSS,2024-06-03,12:00:00,295.752991100101
1306,MTSS,2024-06-03,13:00:00,295.752991100101
1307,MTSS,2024-06-03,14:00:00,295.752991100101
1308,MTSS,2024-06-03,15:00:00,295.752991100101
1309,MTSS,2024-06-03,16:00:00,295.752991100101
1310,MTSS,2024-06-03,17:00:00,295.752991100101
1311,MTSS,2024-06-03,18:00:00,295.752991100101
1312,MTSS,2024-06-03,20:00:00,295.752991100101
1313,MTSS,2024-06-03,21:00:00,295.752991100101
1314,MTSS,2024-06-03,22:00:00,295.752991100101
1315,MTSS,2024-06-03,23:00:00,295.752991100101
1316,MTSS,2024-06-04,10:00:00,295.752991100101
1317,MTSS,2024-06-04,11:00:00,295.752991100101
1318,MTSS,2024-06-04,12:00:00,295.752991100101
1319,MTSS,2024-06-04,13:00:00,295.752991100101
1320,MTSS,2024-06-04,14:00:00,295.752991100101
1321,MTSS,2024-06-04,15:00:00,295.752991100101
1322,MTSS,2024-06-04,16:00:00,295.752991100101
1323,MTSS,2024-06-04,17:00:00,295.752991100101
1324,MTSS,2024-06-04,18:00:00,295.752991100101
1325,MTSS,2024-06-04,20:00:00,295.752991100101
1326,MTSS,2024-06-04,21:00:00,295.752991100101
1327,MTSS,2024-06-04,22:00:00,295.752991100101
1328,MTSS,2024-06-04,23:00:00,295.752991100101
1329,MTSS,2024-06-05,10:00:00,295.752991100101
1330,MTSS,2024-06-05,11:00:00,295.752991100101
1331,MTSS,2024-06-05,12:00:00,295.752991100101
1332,MTSS,2024-06-05,13:00:00,295.752991100101
1333,MTSS,2024-06-05,14:00:00,295.752991100101
1334,MTSS,2024-06-05,15:00:00,295.752991100101
1335,MTSS,2024-06-05,16:00:00,295.752991100101
1336,MTSS,2024-06-05,17:00:00,295.752991100101
1337,MTSS,2024-06-05,18:00:00,295.752991100101
1338,MTSS,2024-06-05,20:00:00,295.752991100101
1339,MTSS,2024-06-05,21:00:00,295.752991100101
1340,MTSS,2024-06-05,22:00:00,295.752991100101
1341,MTSS,2024-06-05,23:00:00,295.752991100101
1342,MTSS,2024-06-06,10:00:00,295.752991100101
1343,MTSS,2024-06-06,11:00:00,295.752991100101
1344,MTSS,2024-06-06,12:00:00,295.752991100101
1345,MTSS,2024-06-06,13:00:00,295.752991100101
1346,MTSS,2024-06-06,14:00:00,295.752991100101
1347,MTSS,2024-06-06,15:00:00,295.752991100101
1348,MTSS,2024-06-06,16:00:00,295.752991100101
1349,MTSS,2024-06-06,17:00:00,295.752991100101
1350,MTSS,2024-06-06,18:00:00,295.752991100101
1351,MTSS,2024-06-06,20:00:00,295.752991100101
1352,MTSS,2024-06-06,22:00:00,295.752991100101
1353,MTSS,2024-06-06,23:00:00,295.752991100101
1354,VKCO,2024-06-07,10:00:00,629.1860631349782
1355,VKCO,2024-06-07,11:00:00,629.1860631349782
1356,VKCO,2024-06-07,12:00:00,629.1860631349782
1357,VKCO,2024-06-07,13:00:00,629.1860631349782
1358,VKCO,2024-06-07,14:00:00,629.1860631349782
1359,VKCO,2024-06-07,15:00:00,629.1860631349782
1360,VKCO,2024-06-07,16:00:00,629.1860631349782
1361,VKCO,2024-06-07,17:00:00,629.1860631349782
1362,VKCO,2024-06-07,18:00:00,629.1860631349782
1363,VKCO,2024-06-07,20:00:00,629.1860631349782
1364,VKCO,2024-06-07,21:00:00,629.1860631349782
1365,VKCO,2024-06-07,22:00:00,629.1860631349782
1366,VKCO,2024-06-07,23:00:00,629.1860631349782
1367,VKCO,2024-06-10,10:00:00,629.1860631349782
1368,VKCO,2024-06-10,11:00:00,629.1860631349782
1369,VKCO,2024-06-10,12:00:00,629.1860631349782
1370,VKCO,2024-06-10,13:00:00,629.1860631349782
1371,VKCO,2024-06-10,14:00:00,629.1860631349782
1372,VKCO,2024-06-10,15:00:00,629.1860631349782
1373,VKCO,2024-06-10,16:00:00,629.1860631349782
1374,VKCO,2024-06-10,17:00:00,629.1860631349782
1375,VKCO,2024-06-10,18:00:00,629.1860631349782
1376,VKCO,2024-06-10,20:00:00,629.1860631349782
1377,VKCO,2024-06-10,21:00:00,629.1860631349782
1378,VKCO,2024-06-10,22:00:00,629.1860631349782
1379,VKCO,2024-06-10,23:00:00,629.1860631349782
1380,SMLT,2024-06-03,10:00:00,3675.600197035091
1381,SMLT,2024-06-03,11:00:00,3675.600197035091
1382,SMLT,2024-06-03,12:00:00,3675.600197035091
1383,SMLT,2024-06-03,13:00:00,3675.600197035091
1384,SMLT,2024-06-03,14:00:00,3675.600197035091
1385,SMLT,2024-06-03,15:00:00,3675.600197035091
1386,SMLT,2024-06-03,16:00:00,3675.600197035091
1387,SMLT,2024-06-03,17:00:00,3675.600197035091
1388,SMLT,2024-06-03,18:00:00,3675.600197035091
1389,SMLT,2024-06-03,20:00:00,3675.600197035091
1390,SMLT,2024-06-03,21:00:00,3675.600197035091
1391,SMLT,2024-06-03,22:00:00,3675.600197035091
1392,SMLT,2024-06-03,23:00:00,3675.600197035091
1393,SMLT,2024-06-04,10:00:00,3675.600197035091
1394,SMLT,2024-06-04,11:00:00,3675.600197035091
1395,SMLT,2024-06-04,12:00:00,3675.600197035091
1396,SMLT,2024-06-04,13:00:00,3675.600197035091
1397,SMLT,2024-06-04,14:00:00,3675.600197035091
1398,SMLT,2024-06-04,15:00:00,3675.600197035091
1399,SMLT,2024-06-04,16:00:00,3675.600197035091
1400,SMLT,2024-06-04,17:00:00,3675.600197035091
1401,SMLT,2024-06-04,18:00:00,3675.600197035091
1402,SMLT,2024-06-04,20:00:00,3675.600197035091
1403,SMLT,2024-06-04,21:00:00,3675.600197035091
1404,SMLT,2024-06-04,22:00:00,3675.600197035091
1405,SMLT,2024-06-04,23:00:00,3675.600197035091
1406,SMLT,2024-06-05,10:00:00,3675.600197035091
1407,SMLT,2024-06-05,11:00:00,3675.600197035091
1408,SMLT,2024-06-05,12:00:00,3675.600197035091
1409,SMLT,2024-06-05,13:00:00,3675.600197035091
1410,SMLT,2024-06-05,14:00:00,3675.600197035091
1411,SMLT,2024-06-05,15:00:00,3675.600197035091
1412,SMLT,2024-06-05,16:00:00,3675.600197035091
1413,SMLT,2024-06-05,17:00:00,3675.600197035091
1414,SMLT,2024-06-05,18:00:00,3675.600197035091
1415,SMLT,2024-06-05,20:00:00,3675.600197035091
1416,SMLT,2024-06-05,21:00:00,3675.600197035091
1417,SMLT,2024-06-05,22:00:00,3675.600197035091
1418,SMLT,2024-06-05,23:00:00,3675.600197035091
1419,SMLT,2024-06-06,10:00:00,3675.600197035091
1420,SMLT,2024-06-06,11:00:00,3675.600197035091
1421,SMLT,2024-06-06,12:00:00,3675.600197035091
1422,SMLT,2024-06-06,13:00:00,3675.600197035091
1423,SMLT,2024-06-06,14:00:00,3675.600197035091
1424,SMLT,2024-06-06,15:00:00,3675.600197035091
1425,SMLT,2024-06-06,16:00:00,3675.600197035091
1426,SMLT,2024-06-06,17:00:00,3675.600197035091
1427,SMLT,2024-06-06,18:00:00,3675.600197035091
1428,SMLT,2024-06-06,20:00:00,3675.600197035091
1429,SMLT,2024-06-06,21:00:00,3675.600197035091
1430,SMLT,2024-06-06,23:00:00,3675.600197035091
1431,SMLT,2024-05-13,10:00:00,3675.600197035091
1432,SMLT,2024-05-13,11:00:00,3675.600197035091
1433,SMLT,2024-05-13,12:00:00,3675.600197035091
1434,SMLT,2024-05-13,13:00:00,3675.600197035091
1435,SMLT,2024-05-13,14:00:00,3675.600197035091
1436,SMLT,2024-05-13,15:00:00,3675.600197035091
1437,SMLT,2024-05-13,16:00:00,3675.600197035091
1438,SMLT,2024-05-13,17:00:00,3675.600197035091
1439,SMLT,2024-05-13,18:00:00,3675.600197035091
1440,SMLT,2024-05-13,20:00:00,3675.600197035091
1441,SMLT,2024-05-13,21:00:00,3675.600197035091
1442,SMLT,2024-05-13,22:00:00,3675.600197035091
1443,SMLT,2024-05-14,10:00:00,3675.600197035091
1444,SMLT,2024-05-14,11:00:00,3675.600197035091
1445,SMLT,2024-05-14,12:00:00,3675.600197035091
1446,SMLT,2024-05-14,13:00:00,3675.600197035091
1447,SMLT,2024-05-14,14:00:00,3675.600197035091
1448,SMLT,2024-05-14,15:00:00,3675.600197035091
1449,SMLT,2024-05-14,16:00:00,3675.600197035091
1450,SMLT,2024-05-14,17:00:00,3675.600197035091
1451,SMLT,2024-05-14,18:00:00,3675.600197035091
1452,SMLT,2024-05-14,20:00:00,3675.600197035091
1453,SMLT,2024-05-15,10:00:00,3675.600197035091
1454,SMLT,2024-05-15,11:00:00,3675.600197035091
1455,SMLT,2024-05-15,12:00:00,3675.600197035091
1456,SMLT,2024-05-15,13:00:00,3675.600197035091
1457,SMLT,2024-05-15,14:00:00,3675.600197035091
1458,SMLT,2024-05-15,15:00:00,3675.600197035091
1459,SMLT,2024-05-15,16:00:00,3675.600197035091
1460,SMLT,2024-05-15,18:00:00,3675.600197035091
1461,SMLT,2024-05-15,21:00:00,3675.600197035091
1462,SMLT,2024-05-15,23:00:00,3675.600197035091
1463,SMLT,2024-05-16,10:00:00,3675.600197035091
1464,SMLT,2024-05-16,11:00:00,3675.600197035091
1465,SMLT,2024-05-16,12:00:00,3675.600197035091
1466,SMLT,2024-05-16,13:00:00,3675.600197035091
1467,SMLT,2024-05-16,14:00:00,3675.600197035091
1468,SMLT,2024-05-16,15:00:00,3675.600197035091
1469,SMLT,2024-05-16,16:00:00,3675.600197035091
1470,SMLT,2024-05-16,17:00:00,3675.600197035091
1471,SMLT,2024-05-16,18:00:00,3675.600197035091
1472,SMLT,2024-05-16,20:00:00,3675.600197035091
1473,SMLT,2024-05-16,21:00:00,3675.600197035091
1474,SMLT,2024-05-16,22:00:00,3675.600197035091
1475,SMLT,2024-05-16,23:00:00,3675.600197035091
1476,SMLT,2024-05-17,10:00:00,3675.600197035091
1477,SMLT,2024-05-17,11:00:00,3675.600197035091
1478,SMLT,2024-05-17,12:00:00,3675.600197035091
1479,SMLT,2024-05-17,13:00:00,3675.600197035091
1480,SMLT,2024-05-17,14:00:00,3675.600197035091
1481,SMLT,2024-05-17,15:00:00,3675.600197035091
1482,SMLT,2024-05-17,16:00:00,3675.600197035091
1483,SMLT,2024-05-17,17:00:00,3675.600197035091
1484,SMLT,2024-05-17,18:00:00,3675.600197035091
1485,SMLT,2024-05-17,20:00:00,3675.600197035091
1486,SMLT,2024-05-17,21:00:00,3675.600197035091
1487,SMLT,2024-05-17,22:00:00,3675.600197035091
1488,SMLT,2024-05-17,23:00:00,3675.600197035091
1489,SMLT,2024-05-20,10:00:00,3675.600197035091
1490,SMLT,2024-05-20,11:00:00,3675.600197035091
